shift_date,venue_key_id,persistent_id,shift_category,util_capacity,interval_minutes,slot_index,slot_start_time_min,slot_start_timestamp,slot_capacity,day_of_week,month,year,day_prior,covers_as_of_date,is_hot
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,5,795,2024-08-09 13:15:00+00:00,22.87769784172662,6,8,2024,0,0,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,6,810,2024-08-09 13:30:00+00:00,22.87769784172662,6,8,2024,0,0,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,7,825,2024-08-09 13:45:00+00:00,25.16546762589928,6,8,2024,0,0,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,8,840,2024-08-09 14:00:00+00:00,22.87769784172662,6,8,2024,0,0,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,9,855,2024-08-09 14:15:00+00:00,22.87769784172662,6,8,2024,0,0,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,10,870,2024-08-09 14:30:00+00:00,45.75539568345324,6,8,2024,0,0,0
2024-08-10 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1609028562.02,DINNER,684.00000000000000000000000000000000000000,15,0,1020,2024-08-10 17:00:00+00:00,31.912908242612755,7,8,2024,0,0,0
2024-08-10 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1609028562.02,DINNER,684.00000000000000000000000000000000000000,15,1,1035,2024-08-10 17:15:00+00:00,31.912908242612755,7,8,2024,0,2,0
2024-08-10 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1609028562.02,DINNER,684.00000000000000000000000000000000000000,15,2,1050,2024-08-10 17:30:00+00:00,26.594090202177295,7,8,2024,0,0,0
2024-08-10 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1609028562.02,DINNER,684.00000000000000000000000000000000000000,15,3,1065,2024-08-10 17:45:00+00:00,26.594090202177295,7,8,2024,0,0,0
2024-08-10 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1609028562.02,DINNER,684.00000000000000000000000000000000000000,15,4,1080,2024-08-10 18:00:00+00:00,15.956454121306377,7,8,2024,0,2,0
